"tank","species","length_µm","length_mm","treatment","temperature"
"A1","Gammarus sp ",8117.68452450248,8.11768452450248,"0HW","20"
"A1","Hydrobia sp ",3741.493,3.741493,"0HW","20"
"A1","Idotea sp ",3105.334,3.105334,"0HW","20"
"A1","Littorina littorea ",1580.073,1.580073,"0HW","20"
"A1","Mytilus edulis ",1402.638,1.402638,"0HW","20"
"A1","Microdeutopus sp ",3346.514,3.346514,"0HW","20"
"A1","Gammarus sp ",11634.0476694128,11.6340476694128,"0HW","20"
"A1","Hydrobia sp ",1617.045,1.617045,"0HW","20"
"A1","Idotea sp ",10140.463,10.140463,"0HW","20"
"A1","Littorina littorea ",1328.875,1.328875,"0HW","20"
"A1","Mytilus edulis ",1176.047,1.176047,"0HW","20"
"A1","Microdeutopus sp ",3189.218,3.189218,"0HW","20"
"A1","Gammarus sp ",9250.5456600985,9.2505456600985,"0HW","20"
"A1","Hydrobia sp ",4001.031,4.001031,"0HW","20"
"A1","Idotea sp ",5191.164,5.191164,"0HW","20"
"A1","Littorina littorea ",2073.68,2.07368,"0HW","20"
"A1","Mytilus edulis ",1568.126,1.568126,"0HW","20"
"A1","Microdeutopus sp ",3667.098,3.667098,"0HW","20"
"A1","Gammarus sp ",8978.97668442015,8.97897668442016,"0HW","20"
"A1","Hydrobia sp ",4080.425,4.080425,"0HW","20"
"A1","Idotea sp ",3666.571,3.666571,"0HW","20"
"A1","Littorina littorea ",14080.291,14.080291,"0HW","20"
"A1","Mytilus edulis ",4474.577,4.474577,"0HW","20"
"A1","Microdeutopus sp ",3825.68,3.82568,"0HW","20"
"A1","Gammarus sp ",8837.30634883788,8.83730634883788,"0HW","20"
"A1","Hydrobia sp ",3263.034,3.263034,"0HW","20"
"A1","Idotea sp ",3467.519,3.467519,"0HW","20"
"A1","Littorina littorea ",2082.299,2.082299,"0HW","20"
"A1","Mytilus edulis ",1811.622,1.811622,"0HW","20"
"A1","Microdeutopus sp ",3960.775,3.960775,"0HW","20"
"A1","Gammarus sp ",9409.58406929731,9.40958406929731,"0HW","20"
"A1","Hydrobia sp ",3379.312,3.379312,"0HW","20"
"A1","Idotea sp ",12655.915,12.655915,"0HW","20"
"A1","Littorina littorea ",3521.726,3.521726,"0HW","20"
"A1","Mytilus edulis ",5079.502,5.079502,"0HW","20"
"A1","Microdeutopus sp ",2536.313,2.536313,"0HW","20"
"A1","Gammarus sp ",9958.21865432148,9.95821865432148,"0HW","20"
"A1","Hydrobia sp ",4830.833,4.830833,"0HW","20"
"A1","Littorina littorea ",19491.335,19.491335,"0HW","20"
"A1","Mytilus edulis ",2182.867,2.182867,"0HW","20"
"A1","Microdeutopus sp ",3427.027,3.427027,"0HW","20"
"A1","Gammarus sp ",9588.18567439688,9.58818567439688,"0HW","20"
"A1","Hydrobia sp ",4389.565,4.389565,"0HW","20"
"A1","Littorina littorea ",16092.51,16.09251,"0HW","20"
"A1","Mytilus edulis ",1923.583,1.923583,"0HW","20"
"A1","Microdeutopus sp ",3073.639,3.073639,"0HW","20"
"A1","Gammarus sp ",8962.2284984979,8.9622284984979,"0HW","20"
"A1","Hydrobia sp ",5176.291,5.176291,"0HW","20"
"A1","Littorina littorea ",14059.67,14.05967,"0HW","20"
"A1","Mytilus edulis ",8544.711,8.544711,"0HW","20"
"A1","Microdeutopus sp ",5319.148,5.319148,"0HW","20"
"A1","Gammarus sp ",8549.62315773933,8.54962315773933,"0HW","20"
"A1","Hydrobia sp ",3375.866,3.375866,"0HW","20"
"A1","Littorina littorea ",16044.248,16.044248,"0HW","20"
"A1","Mytilus edulis ",1480.595,1.480595,"0HW","20"
"A1","Microdeutopus sp ",5074.014,5.074014,"0HW","20"
"A1","Gammarus sp ",9490.19115992395,9.49019115992395,"0HW","20"
"A1","Hydrobia sp ",5768.963,5.768963,"0HW","20"
"A1","Littorina littorea ",2708.811,2.708811,"0HW","20"
"A1","Mytilus edulis ",5394.763,5.394763,"0HW","20"
"A1","Microdeutopus sp ",3374.333,3.374333,"0HW","20"
"A1","Gammarus sp ",8611.00160740887,8.61100160740888,"0HW","20"
"A1","Hydrobia sp ",3392.536,3.392536,"0HW","20"
"A1","Littorina littorea ",5527.582,5.527582,"0HW","20"
"A1","Mytilus edulis ",1257.018,1.257018,"0HW","20"
"A1","Microdeutopus sp ",3304.561,3.304561,"0HW","20"
"A1","Gammarus sp ",10378.7823464876,10.3787823464876,"0HW","20"
"A1","Hydrobia sp ",3430.336,3.430336,"0HW","20"
"A1","Littorina littorea ",4650.774,4.650774,"0HW","20"
"A1","Mytilus edulis ",1303.703,1.303703,"0HW","20"
"A1","Microdeutopus sp ",3572.645,3.572645,"0HW","20"
"A1","Gammarus sp ",6181.92918769819,6.18192918769819,"0HW","20"
"A1","Hydrobia sp ",3688.705,3.688705,"0HW","20"
"A1","Littorina littorea ",3459.385,3.459385,"0HW","20"
"A1","Mytilus edulis ",8456.855,8.456855,"0HW","20"
"A1","Microdeutopus sp ",3896.383,3.896383,"0HW","20"
"A1","Gammarus sp ",9431.42087380651,9.43142087380651,"0HW","20"
"A1","Hydrobia sp ",4631.382,4.631382,"0HW","20"
"A1","Littorina littorea ",6437.65,6.43765,"0HW","20"
"A1","Mytilus edulis ",2260.558,2.260558,"0HW","20"
"A1","Microdeutopus sp ",2310.712,2.310712,"0HW","20"
"A1","Gammarus sp ",8576.6049241233,8.5766049241233,"0HW","20"
"A1","Hydrobia sp ",2133.071,2.133071,"0HW","20"
"A1","Littorina littorea ",16163.581,16.163581,"0HW","20"
"A1","Mytilus edulis ",1856.3,1.8563,"0HW","20"
"A1","Microdeutopus sp ",3355.226,3.355226,"0HW","20"
"A1","Gammarus sp ",6984.78306769088,6.98478306769088,"0HW","20"
"A1","Hydrobia sp ",4008.801,4.008801,"0HW","20"
"A1","Littorina littorea ",13910.346,13.910346,"0HW","20"
"A1","Mytilus edulis ",1334.423,1.334423,"0HW","20"
"A1","Microdeutopus sp ",3594.013,3.594013,"0HW","20"
"A1","Gammarus sp ",6497.45592452565,6.49745592452565,"0HW","20"
"A1","Hydrobia sp ",1427.791,1.427791,"0HW","20"
"A1","Littorina littorea ",14765.314,14.765314,"0HW","20"
"A1","Mytilus edulis ",1385.132,1.385132,"0HW","20"
"A1","Microdeutopus sp ",3642.628,3.642628,"0HW","20"
"A1","Gammarus sp ",7291.76542746634,7.29176542746634,"0HW","20"
"A1","Hydrobia sp ",4338.006,4.338006,"0HW","20"
"A1","Littorina littorea ",20926.801,20.926801,"0HW","20"
"A1","Mytilus edulis ",929.596,0.929596,"0HW","20"
"A1","Microdeutopus sp ",3522.534,3.522534,"0HW","20"
"A1","Gammarus sp ",7356.5192158758,7.3565192158758,"0HW","20"
"A1","Hydrobia sp ",4424.464,4.424464,"0HW","20"
"A1","Mytilus edulis ",1093.176,1.093176,"0HW","20"
"A1","Microdeutopus sp ",3979.003,3.979003,"0HW","20"
"A1","Gammarus sp ",12315.245657351,12.315245657351,"0HW","20"
"A1","Hydrobia sp ",3577.042,3.577042,"0HW","20"
"A1","Mytilus edulis ",2746.728,2.746728,"0HW","20"
"A1","Microdeutopus sp ",3929.671,3.929671,"0HW","20"
"A1","Gammarus sp ",12983.1795683259,12.9831795683259,"0HW","20"
"A1","Hydrobia sp ",4557.414,4.557414,"0HW","20"
"A1","Mytilus edulis ",2077.563,2.077563,"0HW","20"
"A1","Microdeutopus sp ",4786.225,4.786225,"0HW","20"
"A1","Gammarus sp ",8307.91900302864,8.30791900302864,"0HW","20"
"A1","Hydrobia sp ",3556.454,3.556454,"0HW","20"
"A1","Mytilus edulis ",7783.717,7.783717,"0HW","20"
"A1","Microdeutopus sp ",3302.933,3.302933,"0HW","20"
"A1","Gammarus sp ",9134.94517673777,9.13494517673777,"0HW","20"
"A1","Hydrobia sp ",4088.482,4.088482,"0HW","20"
"A1","Mytilus edulis ",1079.989,1.079989,"0HW","20"
"A1","Microdeutopus sp ",4322.714,4.322714,"0HW","20"
"A1","Gammarus sp ",11967.3339455482,11.9673339455482,"0HW","20"
"A1","Hydrobia sp ",4042.059,4.042059,"0HW","20"
"A1","Mytilus edulis ",1251.306,1.251306,"0HW","20"
"A1","Microdeutopus sp ",4317.525,4.317525,"0HW","20"
"A1","Gammarus sp ",13241.2553620918,13.2412553620918,"0HW","20"
"A1","Hydrobia sp ",4101.439,4.101439,"0HW","20"
"A1","Mytilus edulis ",2228.34,2.22834,"0HW","20"
"A1","Microdeutopus sp ",2992.977,2.992977,"0HW","20"
"A1","Gammarus sp ",12520.85007084,12.52085007084,"0HW","20"
"A1","Hydrobia sp ",4867.95,4.86795,"0HW","20"
"A1","Mytilus edulis ",740.6,0.7406,"0HW","20"
"A1","Microdeutopus sp ",4018.661,4.018661,"0HW","20"
"A1","Gammarus sp ",8747.8616463851,8.7478616463851,"0HW","20"
"A1","Hydrobia sp ",4768.142,4.768142,"0HW","20"
"A1","Mytilus edulis ",7182.472,7.182472,"0HW","20"
"A1","Microdeutopus sp ",4173.161,4.173161,"0HW","20"
"A1","Gammarus sp ",9710.97915008293,9.71097915008293,"0HW","20"
"A1","Hydrobia sp ",4075.978,4.075978,"0HW","20"
"A1","Mytilus edulis ",1175.285,1.175285,"0HW","20"
"A1","Microdeutopus sp ",3624.719,3.624719,"0HW","20"
"A1","Gammarus sp ",10009.143374359,10.009143374359,"0HW","20"
"A1","Hydrobia sp ",3525.855,3.525855,"0HW","20"
"A1","Mytilus edulis ",1567.84,1.56784,"0HW","20"
"A1","Microdeutopus sp ",3579.461,3.579461,"0HW","20"
"A1","Gammarus sp ",8588.67089099704,8.58867089099704,"0HW","20"
"A1","Hydrobia sp ",3724.28,3.72428,"0HW","20"
"A1","Mytilus edulis ",1695.179,1.695179,"0HW","20"
"A1","Microdeutopus sp ",4077.028,4.077028,"0HW","20"
"A1","Gammarus sp ",6852.9491067852,6.8529491067852,"0HW","20"
"A1","Hydrobia sp ",3716.457,3.716457,"0HW","20"
"A1","Mytilus edulis ",1333.752,1.333752,"0HW","20"
"A1","Microdeutopus sp ",3536.534,3.536534,"0HW","20"
"A1","Gammarus sp ",5448.06796024586,5.44806796024586,"0HW","20"
"A1","Hydrobia sp ",5798.303,5.798303,"0HW","20"
"A1","Mytilus edulis ",4518.738,4.518738,"0HW","20"
"A1","Microdeutopus sp ",2183.858,2.183858,"0HW","20"
"A1","Gammarus sp ",10741.0917875206,10.7410917875206,"0HW","20"
"A1","Hydrobia sp ",5630.946,5.630946,"0HW","20"
"A1","Mytilus edulis ",4189.146,4.189146,"0HW","20"
"A1","Microdeutopus sp ",4517.23,4.51723,"0HW","20"
"A1","Gammarus sp ",9621.67423141954,9.62167423141954,"0HW","20"
"A1","Hydrobia sp ",4240.086,4.240086,"0HW","20"
"A1","Mytilus edulis ",1147.528,1.147528,"0HW","20"
"A1","Microdeutopus sp ",3314.483,3.314483,"0HW","20"
"A1","Gammarus sp ",11245.6455007796,11.2456455007796,"0HW","20"
"A1","Hydrobia sp ",3159.366,3.159366,"0HW","20"
"A1","Mytilus edulis ",1572.83,1.57283,"0HW","20"
"A1","Microdeutopus sp ",3824.225,3.824225,"0HW","20"
"A1","Gammarus sp ",8582.12068256424,8.58212068256424,"0HW","20"
"A1","Hydrobia sp ",4400.568,4.400568,"0HW","20"
"A1","Mytilus edulis ",1837.39,1.83739,"0HW","20"
"A1","Microdeutopus sp ",2606.717,2.606717,"0HW","20"
"A1","Gammarus sp ",6924.8542359443,6.9248542359443,"0HW","20"
"A1","Hydrobia sp ",3245.698,3.245698,"0HW","20"
"A1","Mytilus edulis ",1345.783,1.345783,"0HW","20"
"A1","Microdeutopus sp ",2259.501,2.259501,"0HW","20"
"A1","Gammarus sp ",8929.70860207735,8.92970860207735,"0HW","20"
"A1","Hydrobia sp ",4078.614,4.078614,"0HW","20"
"A1","Mytilus edulis ",846.929,0.846929,"0HW","20"
"A1","Microdeutopus sp ",2700.867,2.700867,"0HW","20"
"A1","Gammarus sp ",13262.4402265503,13.2624402265503,"0HW","20"
"A1","Hydrobia sp ",4122.672,4.122672,"0HW","20"
"A1","Mytilus edulis ",1749.127,1.749127,"0HW","20"
"A1","Microdeutopus sp ",3013.888,3.013888,"0HW","20"
"A1","Gammarus sp ",10742.3149865549,10.7423149865549,"0HW","20"
"A1","Hydrobia sp ",3709.294,3.709294,"0HW","20"
"A1","Mytilus edulis ",5354.149,5.354149,"0HW","20"
"A1","Microdeutopus sp ",4786.722,4.786722,"0HW","20"
"A1","Gammarus sp ",10563.7639955512,10.5637639955512,"0HW","20"
"A1","Hydrobia sp ",3764.161,3.764161,"0HW","20"
"A1","Mytilus edulis ",6520.062,6.520062,"0HW","20"
"A1","Microdeutopus sp ",4002.245,4.002245,"0HW","20"
"A1","Gammarus sp ",10293.850133285,10.293850133285,"0HW","20"
"A1","Hydrobia sp ",2660.528,2.660528,"0HW","20"
"A1","Mytilus edulis ",1078.33,1.07833,"0HW","20"
"A1","Microdeutopus sp ",2926.274,2.926274,"0HW","20"
"A1","Gammarus sp ",9739.84101968232,9.73984101968232,"0HW","20"
"A1","Hydrobia sp ",4448.635,4.448635,"0HW","20"
"A1","Mytilus edulis ",6294.451,6.294451,"0HW","20"
"A1","Microdeutopus sp ",3492.329,3.492329,"0HW","20"
"A1","Gammarus sp ",10842.4027119878,10.8424027119878,"0HW","20"
"A1","Hydrobia sp ",4402.602,4.402602,"0HW","20"
"A1","Mytilus edulis ",5137.394,5.137394,"0HW","20"
"A1","Microdeutopus sp ",3955.149,3.955149,"0HW","20"
"A1","Gammarus sp ",11336.3819763074,11.3363819763074,"0HW","20"
"A1","Hydrobia sp ",4773.023,4.773023,"0HW","20"
"A1","Mytilus edulis ",5547.069,5.547069,"0HW","20"
"A1","Microdeutopus sp ",5009.495,5.009495,"0HW","20"
"A1","Gammarus sp ",12602.0320473395,12.6020320473395,"0HW","20"
"A1","Hydrobia sp ",3656.519,3.656519,"0HW","20"
"A1","Mytilus edulis ",1498.779,1.498779,"0HW","20"
"A1","Microdeutopus sp ",3826.078,3.826078,"0HW","20"
"A1","Gammarus sp ",15665.9901032355,15.6659901032355,"0HW","20"
"A1","Hydrobia sp ",3768.263,3.768263,"0HW","20"
"A1","Mytilus edulis ",2008.863,2.008863,"0HW","20"
"A1","Microdeutopus sp ",2922.569,2.922569,"0HW","20"
"A1","Gammarus sp ",18682.4725473453,18.6824725473453,"0HW","20"
"A1","Hydrobia sp ",2859.733,2.859733,"0HW","20"
"A1","Mytilus edulis ",1044.584,1.044584,"0HW","20"
"A1","Microdeutopus sp ",3717.206,3.717206,"0HW","20"
"A1","Gammarus sp ",14516.5379088538,14.5165379088538,"0HW","20"
"A1","Hydrobia sp ",5376.681,5.376681,"0HW","20"
"A1","Mytilus edulis ",2382.733,2.382733,"0HW","20"
"A1","Microdeutopus sp ",4031.67,4.03167,"0HW","20"
"A1","Gammarus sp ",9958.06318645436,9.95806318645436,"0HW","20"
"A1","Hydrobia sp ",3886.534,3.886534,"0HW","20"
"A1","Mytilus edulis ",2375.393,2.375393,"0HW","20"
"A1","Microdeutopus sp ",5680.453,5.680453,"0HW","20"
"A1","Gammarus sp ",11559.9230754141,11.5599230754141,"0HW","20"
"A1","Hydrobia sp ",3034.081,3.034081,"0HW","20"
"A1","Mytilus edulis ",1579.222,1.579222,"0HW","20"
"A1","Microdeutopus sp ",3713.499,3.713499,"0HW","20"
"A1","Gammarus sp ",8006.91832184328,8.00691832184328,"0HW","20"
"A1","Hydrobia sp ",1346.614,1.346614,"0HW","20"
"A1","Mytilus edulis ",1781.089,1.781089,"0HW","20"
"A1","Microdeutopus sp ",3650.591,3.650591,"0HW","20"
"A1","Gammarus sp ",8862.85776182061,8.86285776182061,"0HW","20"
"A1","Hydrobia sp ",1412.499,1.412499,"0HW","20"
"A1","Mytilus edulis ",2010.645,2.010645,"0HW","20"
"A1","Microdeutopus sp ",4311.173,4.311173,"0HW","20"
"A1","Gammarus sp ",7037.04477226261,7.03704477226261,"0HW","20"
"A1","Hydrobia sp ",1655.356,1.655356,"0HW","20"
"A1","Mytilus edulis ",1282.408,1.282408,"0HW","20"
"A1","Microdeutopus sp ",4046.59,4.04659,"0HW","20"
"A1","Gammarus sp ",11356.1314106183,11.3561314106183,"0HW","20"
"A1","Hydrobia sp ",1681.787,1.681787,"0HW","20"
"A1","Mytilus edulis ",1317.029,1.317029,"0HW","20"
"A1","Microdeutopus sp ",4543.945,4.543945,"0HW","20"
"A1","Gammarus sp ",13857.0782629977,13.8570782629977,"0HW","20"
"A1","Hydrobia sp ",3792.838,3.792838,"0HW","20"
"A1","Mytilus edulis ",4418.338,4.418338,"0HW","20"
"A1","Microdeutopus sp ",4478.694,4.478694,"0HW","20"
"A1","Gammarus sp ",7824.49990209637,7.82449990209637,"0HW","20"
"A1","Hydrobia sp ",2052.629,2.052629,"0HW","20"
"A1","Mytilus edulis ",1976.167,1.976167,"0HW","20"
"A1","Microdeutopus sp ",4458.704,4.458704,"0HW","20"
"A1","Gammarus sp ",12398.9687061706,12.3989687061706,"0HW","20"
"A1","Hydrobia sp ",3205.513,3.205513,"0HW","20"
"A1","Mytilus edulis ",1544.825,1.544825,"0HW","20"
"A1","Microdeutopus sp ",3169.308,3.169308,"0HW","20"
"A1","Gammarus sp ",10796.2710424314,10.7962710424314,"0HW","20"
"A1","Hydrobia sp ",1415.824,1.415824,"0HW","20"
"A1","Mytilus edulis ",1315.669,1.315669,"0HW","20"
"A1","Microdeutopus sp ",4615.766,4.615766,"0HW","20"
"A1","Gammarus sp ",13492.4193093383,13.4924193093383,"0HW","20"
"A1","Hydrobia sp ",3229.241,3.229241,"0HW","20"
"A1","Mytilus edulis ",4295.949,4.295949,"0HW","20"
"A1","Microdeutopus sp ",3804.056,3.804056,"0HW","20"
"A1","Gammarus sp ",11493.0819398525,11.4930819398525,"0HW","20"
"A1","Hydrobia sp ",2774.22,2.77422,"0HW","20"
"A1","Mytilus edulis ",6784.478,6.784478,"0HW","20"
"A1","Microdeutopus sp ",3085.101,3.085101,"0HW","20"
"A1","Gammarus sp ",6875.94554329286,6.87594554329286,"0HW","20"
"A1","Hydrobia sp ",5177.805,5.177805,"0HW","20"
"A1","Mytilus edulis ",915.766,0.915766,"0HW","20"
"A1","Microdeutopus sp ",2513.195,2.513195,"0HW","20"
"A1","Gammarus sp ",6076.4386718816,6.0764386718816,"0HW","20"
"A1","Hydrobia sp ",2411.219,2.411219,"0HW","20"
"A1","Mytilus edulis ",5177.07,5.17707,"0HW","20"
"A1","Microdeutopus sp ",3814.215,3.814215,"0HW","20"
"A1","Gammarus sp ",11302.2672880375,11.3022672880375,"0HW","20"
"A1","Hydrobia sp ",3760.591,3.760591,"0HW","20"
"A1","Mytilus edulis ",1782.094,1.782094,"0HW","20"
"A1","Microdeutopus sp ",2681.521,2.681521,"0HW","20"
"A1","Gammarus sp ",12533.3380461135,12.5333380461135,"0HW","20"
"A1","Hydrobia sp ",2556.773,2.556773,"0HW","20"
"A1","Mytilus edulis ",3567.202,3.567202,"0HW","20"
"A1","Microdeutopus sp ",3237.699,3.237699,"0HW","20"
"A1","Gammarus sp ",10276.7256551625,10.2767256551625,"0HW","20"
"A1","Hydrobia sp ",5087.209,5.087209,"0HW","20"
"A1","Mytilus edulis ",6389.759,6.389759,"0HW","20"
"A1","Microdeutopus sp ",3173.789,3.173789,"0HW","20"
"A1","Gammarus sp ",9737.90064089785,9.73790064089785,"0HW","20"
"A1","Hydrobia sp ",4215.463,4.215463,"0HW","20"
"A1","Mytilus edulis ",1792.116,1.792116,"0HW","20"
"A1","Microdeutopus sp ",4444.926,4.444926,"0HW","20"
"A1","Gammarus sp ",8736.28438031104,8.73628438031104,"0HW","20"
"A1","Hydrobia sp ",3766.539,3.766539,"0HW","20"
"A1","Mytilus edulis ",1564.267,1.564267,"0HW","20"
"A1","Microdeutopus sp ",5476.033,5.476033,"0HW","20"
"A1","Gammarus sp ",10659.1280510243,10.6591280510243,"0HW","20"
"A1","Hydrobia sp ",3780.777,3.780777,"0HW","20"
"A1","Mytilus edulis ",4542.456,4.542456,"0HW","20"
"A1","Microdeutopus sp ",4152.132,4.152132,"0HW","20"
"A1","Gammarus sp ",11393.3263545905,11.3933263545905,"0HW","20"
"A1","Hydrobia sp ",5056.177,5.056177,"0HW","20"
"A1","Mytilus edulis ",2670.607,2.670607,"0HW","20"
"A1","Microdeutopus sp ",3066.698,3.066698,"0HW","20"
"A1","Gammarus sp ",11467.4422825857,11.4674422825857,"0HW","20"
"A1","Hydrobia sp ",4299.595,4.299595,"0HW","20"
"A1","Mytilus edulis ",2357.228,2.357228,"0HW","20"
"A1","Microdeutopus sp ",4386.575,4.386575,"0HW","20"
"A1","Gammarus sp ",12165.3584805288,12.1653584805288,"0HW","20"
"A1","Hydrobia sp ",3388.839,3.388839,"0HW","20"
"A1","Mytilus edulis ",2033.563,2.033563,"0HW","20"
"A1","Microdeutopus sp ",4089.09,4.08909,"0HW","20"
"A1","Gammarus sp ",9721.56040619897,9.72156040619898,"0HW","20"
"A1","Hydrobia sp ",4437.147,4.437147,"0HW","20"
"A1","Mytilus edulis ",1879.313,1.879313,"0HW","20"
"A1","Microdeutopus sp ",4372.266,4.372266,"0HW","20"
"A1","Gammarus sp ",12603.4136452334,12.6034136452334,"0HW","20"
"A1","Hydrobia sp ",4117.999,4.117999,"0HW","20"
"A1","Mytilus edulis ",7062.497,7.062497,"0HW","20"
"A1","Microdeutopus sp ",3068.448,3.068448,"0HW","20"
"A1","Gammarus sp ",6715.23664072811,6.71523664072811,"0HW","20"
"A1","Hydrobia sp ",7400.103,7.400103,"0HW","20"
"A1","Mytilus edulis ",1202.402,1.202402,"0HW","20"
"A1","Microdeutopus sp ",3785.451,3.785451,"0HW","20"
"A1","Gammarus sp ",13227.0905572519,13.2270905572519,"0HW","20"
"A1","Hydrobia sp ",3516.637,3.516637,"0HW","20"
"A1","Mytilus edulis ",935.358,0.935358,"0HW","20"
"A1","Microdeutopus sp ",4602.221,4.602221,"0HW","20"
"A1","Gammarus sp ",10377.0045860123,10.3770045860123,"0HW","20"
"A1","Hydrobia sp ",4031.799,4.031799,"0HW","20"
"A1","Mytilus edulis ",1807.911,1.807911,"0HW","20"
"A1","Microdeutopus sp ",3955.154,3.955154,"0HW","20"
"A1","Gammarus sp ",9390.44450206945,9.39044450206945,"0HW","20"
"A1","Hydrobia sp ",4563.746,4.563746,"0HW","20"
"A1","Mytilus edulis ",1609.412,1.609412,"0HW","20"
"A1","Microdeutopus sp ",3050.429,3.050429,"0HW","20"
"A1","Gammarus sp ",8683.34022746582,8.68334022746582,"0HW","20"
"A1","Hydrobia sp ",3948.481,3.948481,"0HW","20"
"A1","Mytilus edulis ",3120.293,3.120293,"0HW","20"
"A1","Microdeutopus sp ",3752.263,3.752263,"0HW","20"
"A1","Gammarus sp ",13691.7276057461,13.6917276057461,"0HW","20"
"A1","Hydrobia sp ",3705.901,3.705901,"0HW","20"
"A1","Mytilus edulis ",1886.21,1.88621,"0HW","20"
"A1","Microdeutopus sp ",3127.229,3.127229,"0HW","20"
"A1","Gammarus sp ",12605.3955696693,12.6053955696693,"0HW","20"
"A1","Hydrobia sp ",4156.473,4.156473,"0HW","20"
"A1","Mytilus edulis ",1496.537,1.496537,"0HW","20"
"A1","Microdeutopus sp ",3385.455,3.385455,"0HW","20"
"A1","Gammarus sp ",9856.77010610935,9.85677010610935,"0HW","20"
"A1","Hydrobia sp ",3479.839,3.479839,"0HW","20"
"A1","Mytilus edulis ",958.06,0.95806,"0HW","20"
"A1","Microdeutopus sp ",3567.484,3.567484,"0HW","20"
"A1","Gammarus sp ",15220.0577548314,15.2200577548314,"0HW","20"
"A1","Hydrobia sp ",1794.613,1.794613,"0HW","20"
"A1","Mytilus edulis ",4130.592,4.130592,"0HW","20"
"A1","Microdeutopus sp ",2524.272,2.524272,"0HW","20"
"A1","Gammarus sp ",15973.3894807445,15.9733894807445,"0HW","20"
"A1","Hydrobia sp ",2853.463,2.853463,"0HW","20"
"A1","Mytilus edulis ",908.649,0.908649,"0HW","20"
"A1","Microdeutopus sp ",3913.425,3.913425,"0HW","20"
"A1","Gammarus sp ",12633.3960496445,12.6333960496445,"0HW","20"
"A1","Hydrobia sp ",3660.741,3.660741,"0HW","20"
"A1","Mytilus edulis ",1296.989,1.296989,"0HW","20"
"A1","Microdeutopus sp ",3942.803,3.942803,"0HW","20"
"A1","Gammarus sp ",9472.50081487838,9.47250081487838,"0HW","20"
"A1","Hydrobia sp ",5551.869,5.551869,"0HW","20"
"A1","Mytilus edulis ",1136.55,1.13655,"0HW","20"
"A1","Microdeutopus sp ",4034.219,4.034219,"0HW","20"
"A1","Gammarus sp ",11974.6996957321,11.9746996957321,"0HW","20"
"A1","Hydrobia sp ",2336.528,2.336528,"0HW","20"
"A1","Mytilus edulis ",1250.053,1.250053,"0HW","20"
"A1","Microdeutopus sp ",4664.472,4.664472,"0HW","20"
"A1","Gammarus sp ",11468.1077562928,11.4681077562928,"0HW","20"
"A1","Hydrobia sp ",1334.423,1.334423,"0HW","20"
"A1","Mytilus edulis ",3582.545,3.582545,"0HW","20"
"A1","Microdeutopus sp ",4274.506,4.274506,"0HW","20"
"A1","Gammarus sp ",13659.7078528687,13.6597078528687,"0HW","20"
"A1","Hydrobia sp ",3034.155,3.034155,"0HW","20"
"A1","Mytilus edulis ",1242.688,1.242688,"0HW","20"
"A1","Microdeutopus sp ",3863.357,3.863357,"0HW","20"
"A1","Gammarus sp ",9410.06400376669,9.41006400376669,"0HW","20"
"A1","Hydrobia sp ",1937.151,1.937151,"0HW","20"
"A1","Mytilus edulis ",1911.909,1.911909,"0HW","20"
"A1","Microdeutopus sp ",3580.749,3.580749,"0HW","20"
"A1","Gammarus sp ",9736.91681260347,9.73691681260348,"0HW","20"
"A1","Hydrobia sp ",1566.698,1.566698,"0HW","20"
"A1","Mytilus edulis ",2024.405,2.024405,"0HW","20"
"A1","Microdeutopus sp ",2314.215,2.314215,"0HW","20"
"A1","Gammarus sp ",11111.2293063976,11.1112293063976,"0HW","20"
"A1","Hydrobia sp ",3571.968,3.571968,"0HW","20"
"A1","Mytilus edulis ",805.193,0.805193,"0HW","20"
"A1","Microdeutopus sp ",4280.301,4.280301,"0HW","20"
"A1","Gammarus sp ",13626.3296119785,13.6263296119785,"0HW","20"
"A1","Hydrobia sp ",1499.377,1.499377,"0HW","20"
"A1","Mytilus edulis ",4875.67,4.87567,"0HW","20"
