"tank","species","length_µm","length_mm","treatment","temperature"
"A1","A_d",3759.283,3.759283,"0HW","20"
"A1","G_d",4227.197,4.227197,"0HW","20"
"A1","B_f",1975.941,1.975941,"0HW","20"
"A1","A_d",2652.689,2.652689,"0HW","20"
"A1","B_f",1750.662,1.750662,"0HW","20"
"A1","A_d",3688.599,3.688599,"0HW","20"
"A1","B_f",2434.228,2.434228,"0HW","20"
"A1","A_d",3577.983,3.577983,"0HW","20"
"A1","B_f",1767.842,1.767842,"0HW","20"
"A1","A_d",4682.899,4.682899,"0HW","20"
"A1","B_f",1911.557,1.911557,"0HW","20"
"A1","A_d",5240.898,5.240898,"0HW","20"
"A1","B_f",1042.009,1.042009,"0HW","20"
"A1","A_d",4094.194,4.094194,"0HW","20"
"A1","B_f",1960.7,1.9607,"0HW","20"
"A1","A_d",2733.449,2.733449,"0HW","20"
"A1","B_f",1222.528,1.222528,"0HW","20"
"A1","A_d",3658.878,3.658878,"0HW","20"
"A1","B_f",2511.987,2.511987,"0HW","20"
"A1","A_d",4282.14,4.28214,"0HW","20"
"A1","B_f",1925.56,1.92556,"0HW","20"
"A1","A_d",5087.442,5.087442,"0HW","20"
"A1","B_f",5273.087,5.273087,"0HW","20"
"A1","A_d",3818.073,3.818073,"0HW","20"
"A1","B_f",1372.956,1.372956,"0HW","20"
"A1","A_d",3822.233,3.822233,"0HW","20"
"A1","B_f",1092.356,1.092356,"0HW","20"
"A1","A_d",2080.853,2.080853,"0HW","20"
"A1","B_f",753.486,0.753486,"0HW","20"
"A1","A_d",4526.492,4.526492,"0HW","20"
"A1","B_f",981.605,0.981605,"0HW","20"
"A1","A_d",4268.4,4.2684,"0HW","20"
"A1","B_f",1843.958,1.843958,"0HW","20"
"A1","A_d",3684.426,3.684426,"0HW","20"
"A1","B_f",1950.511,1.950511,"0HW","20"
"A1","A_d",3577.166,3.577166,"0HW","20"
"A1","B_f",1693.858,1.693858,"0HW","20"
"A1","A_d",4624.292,4.624292,"0HW","20"
"A1","B_f",4039.565,4.039565,"0HW","20"
"A1","A_d",3112.361,3.112361,"0HW","20"
"A1","B_f",1934.376,1.934376,"0HW","20"
"A1","A_d",4088.536,4.088536,"0HW","20"
"A1","B_f",1473.623,1.473623,"0HW","20"
"A1","A_d",4065.634,4.065634,"0HW","20"
"A1","B_f",4150.004,4.150004,"0HW","20"
"A1","A_d",3281.544,3.281544,"0HW","20"
"A1","B_f",3796.142,3.796142,"0HW","20"
"A1","A_d",3432.762,3.432762,"0HW","20"
"A1","B_f",1508.309,1.508309,"0HW","20"
"A1","A_d",4033.995,4.033995,"0HW","20"
"A1","B_f",1412.499,1.412499,"0HW","20"
"A1","A_d",3826.874,3.826874,"0HW","20"
"A1","B_f",1809.025,1.809025,"0HW","20"
"A1","A_d",3450.467,3.450467,"0HW","20"
"A1","B_f",1798.724,1.798724,"0HW","20"
"A1","A_d",4848.601,4.848601,"0HW","20"
"A1","B_f",3911.625,3.911625,"0HW","20"
"A1","A_d",4235.248,4.235248,"0HW","20"
"A1","B_f",1583.045,1.583045,"0HW","20"
"A1","A_d",2501.118,2.501118,"0HW","20"
"A1","B_f",1694.122,1.694122,"0HW","20"
"A1","A_d",3865.921,3.865921,"0HW","20"
"A1","B_f",1697.291,1.697291,"0HW","20"
"A1","A_d",2785.39,2.78539,"0HW","20"
"A1","B_f",1764.419,1.764419,"0HW","20"
"A1","A_d",5157.249,5.157249,"0HW","20"
"A1","B_f",1501.018,1.501018,"0HW","20"
"A1","A_d",4853.917,4.853917,"0HW","20"
"A1","B_f",950.553,0.950553,"0HW","20"
"A1","A_d",4194.958,4.194958,"0HW","20"
"A1","B_f",1664.123,1.664123,"0HW","20"
"A1","A_d",3750.609,3.750609,"0HW","20"
"A1","B_f",1575.674,1.575674,"0HW","20"
"A1","A_d",4152.413,4.152413,"0HW","20"
"A1","B_f",1145.184,1.145184,"0HW","20"
"A1","A_d",4502.921,4.502921,"0HW","20"
"A1","B_f",2617.347,2.617347,"0HW","20"
"A1","A_d",4451.295,4.451295,"0HW","20"
"A1","B_f",1292.32,1.29232,"0HW","20"
"A1","A_d",4350.92,4.35092,"0HW","20"
"A1","B_f",1097.468,1.097468,"0HW","20"
"A1","A_d",2862.419,2.862419,"0HW","20"
"A1","B_f",1737.956,1.737956,"0HW","20"
"A1","A_d",2671.567,2.671567,"0HW","20"
"A1","B_f",622.334,0.622334,"0HW","20"
"A1","A_d",3251.692,3.251692,"0HW","20"
"A1","B_f",1187.979,1.187979,"0HW","20"
"A1","A_d",3789.398,3.789398,"0HW","20"
"A1","B_f",5208.112,5.208112,"0HW","20"
"A1","A_d",2893.115,2.893115,"0HW","20"
"A1","B_f",1159.946,1.159946,"0HW","20"
"A1","A_d",3934.718,3.934718,"0HW","20"
"A1","B_f",963.652,0.963652,"0HW","20"
"A1","A_d",3413.935,3.413935,"0HW","20"
"A1","B_f",686.641,0.686641,"0HW","20"
"A1","A_d",2201.754,2.201754,"0HW","20"
"A1","B_f",1278.386,1.278386,"0HW","20"
"A1","A_d",2757.162,2.757162,"0HW","20"
"A1","B_f",1058.846,1.058846,"0HW","20"
"A1","A_d",3794.761,3.794761,"0HW","20"
"A1","B_f",5175.902,5.175902,"0HW","20"
"A1","A_d",3310.663,3.310663,"0HW","20"
"A1","B_f",1947.755,1.947755,"0HW","20"
"A1","A_d",4411.672,4.411672,"0HW","20"
"A1","B_f",1306.448,1.306448,"0HW","20"
"A1","A_d",3135.667,3.135667,"0HW","20"
"A1","B_f",1024.459,1.024459,"0HW","20"
"A1","A_d",2421.605,2.421605,"0HW","20"
"A1","B_f",962.489,0.962489,"0HW","20"
"A1","A_d",3914.6,3.9146,"0HW","20"
"A1","B_f",6202.804,6.202804,"0HW","20"
"A1","A_d",3289.639,3.289639,"0HW","20"
"A1","B_f",1426.536,1.426536,"0HW","20"
"A1","A_d",5074.775,5.074775,"0HW","20"
"A1","B_f",5504.204,5.504204,"0HW","20"
"A1","A_d",3658.633,3.658633,"0HW","20"
"A1","B_f",1763.912,1.763912,"0HW","20"
"A1","A_d",5079.065,5.079065,"0HW","20"
"A1","B_f",4236.283,4.236283,"0HW","20"
"A1","A_d",2990.128,2.990128,"0HW","20"
"A1","B_f",2319.893,2.319893,"0HW","20"
"A1","A_d",4081.931,4.081931,"0HW","20"
"A1","B_f",6539.296,6.539296,"0HW","20"
"A1","A_d",3839.683,3.839683,"0HW","20"
"A1","B_f",2140.928,2.140928,"0HW","20"
"A1","A_d",3393.092,3.393092,"0HW","20"
"A1","B_f",790.036,0.790036,"0HW","20"
"A1","A_d",2826.81,2.82681,"0HW","20"
"A1","B_f",1756.79,1.75679,"0HW","20"
"A1","A_d",4485.078,4.485078,"0HW","20"
"A1","B_f",5711.044,5.711044,"0HW","20"
"A1","A_d",4421.234,4.421234,"0HW","20"
"A1","B_f",1469.821,1.469821,"0HW","20"
"A1","A_d",3032.654,3.032654,"0HW","20"
"A1","B_f",7582.045,7.582045,"0HW","20"
"A1","A_d",2372.841,2.372841,"0HW","20"
"A1","B_f",1646.27,1.64627,"0HW","20"
"A1","A_d",2923.141,2.923141,"0HW","20"
"A1","B_f",4385.075,4.385075,"0HW","20"
"A1","A_d",5239.679,5.239679,"0HW","20"
"A1","B_f",1714.482,1.714482,"0HW","20"
"A1","A_d",3987.736,3.987736,"0HW","20"
"A1","B_f",1639.183,1.639183,"0HW","20"
"A1","A_d",3624.15,3.62415,"0HW","20"
"A1","B_f",1528.801,1.528801,"0HW","20"
"A1","A_d",3819.781,3.819781,"0HW","20"
"A1","B_f",1333.752,1.333752,"0HW","20"
"A1","A_d",4019.513,4.019513,"0HW","20"
"A1","B_f",2517.329,2.517329,"0HW","20"
"A1","A_d",3188.151,3.188151,"0HW","20"
"A1","B_f",2000.487,2.000487,"0HW","20"
"A1","A_d",2919.626,2.919626,"0HW","20"
"A1","B_f",1879.909,1.879909,"0HW","20"
"A1","A_d",3358.76,3.35876,"0HW","20"
"A1","B_f",2214.533,2.214533,"0HW","20"
"A1","A_d",5608.955,5.608955,"0HW","20"
"A1","B_f",1343.952,1.343952,"0HW","20"
"A1","A_d",3078.883,3.078883,"0HW","20"
"A1","B_f",1336.267,1.336267,"0HW","20"
"A1","A_d",4177.239,4.177239,"0HW","20"
"A1","B_f",1040.934,1.040934,"0HW","20"
"A1","A_d",2005.818,2.005818,"0HW","20"
"A1","B_f",8228.302,8.228302,"0HW","20"
"A1","A_d",3134.091,3.134091,"0HW","20"
"A1","B_f",1251.306,1.251306,"0HW","20"
"A1","A_d",3347.22,3.34722,"0HW","20"
"A1","B_f",1653.868,1.653868,"0HW","20"
"A1","A_d",4232.428,4.232428,"0HW","20"
"A1","B_f",1395.437,1.395437,"0HW","20"
"A1","A_d",4713.598,4.713598,"0HW","20"
"A1","B_f",1658.733,1.658733,"0HW","20"
"A1","A_d",4335.635,4.335635,"0HW","20"
"A1","B_f",793.147,0.793147,"0HW","20"
"A1","A_d",3440.006,3.440006,"0HW","20"
"A1","B_f",1714.482,1.714482,"0HW","20"
"A1","A_d",3083.571,3.083571,"0HW","20"
"A1","B_f",2409.826,2.409826,"0HW","20"
"A1","A_d",4216.24,4.21624,"0HW","20"
"A1","B_f",1628.083,1.628083,"0HW","20"
"A1","A_d",2781.698,2.781698,"0HW","20"
"A1","B_f",1151.228,1.151228,"0HW","20"
"A1","A_d",5372.937,5.372937,"0HW","20"
"A1","B_f",2036.863,2.036863,"0HW","20"
"A1","A_d",5227.1,5.2271,"0HW","20"
"A1","B_f",980.236,0.980236,"0HW","20"
"A1","A_d",3921.328,3.921328,"0HW","20"
"A1","B_f",2027.168,2.027168,"0HW","20"
"A1","A_d",3978.416,3.978416,"0HW","20"
"A1","B_f",1939.923,1.939923,"0HW","20"
"A1","A_d",4733.49,4.73349,"0HW","20"
"A1","B_f",1367.401,1.367401,"0HW","20"
"A1","A_d",5844.348,5.844348,"0HW","20"
"A1","B_f",1762.515,1.762515,"0HW","20"
"A1","A_d",4002.288,4.002288,"0HW","20"
"A1","B_f",921.857,0.921857,"0HW","20"
"A1","A_d",4414.636,4.414636,"0HW","20"
"A1","B_f",7057.74,7.05774,"0HW","20"
"A1","A_d",6824.139,6.824139,"0HW","20"
"A1","B_f",5743.449,5.743449,"0HW","20"
"A1","A_d",3968.771,3.968771,"0HW","20"
"A1","B_f",6104.944,6.104944,"0HW","20"
"A1","A_d",3486.13,3.48613,"0HW","20"
"A1","B_f",2182.046,2.182046,"0HW","20"
"A1","A_d",5189.508,5.189508,"0HW","20"
"A1","B_f",1113.668,1.113668,"0HW","20"
"A1","A_d",3475.999,3.475999,"0HW","20"
"A1","B_f",1663.989,1.663989,"0HW","20"
"A1","A_d",3582.206,3.582206,"0HW","20"
"A1","B_f",1168.599,1.168599,"0HW","20"
"A1","A_d",3252.971,3.252971,"0HW","20"
"A1","B_f",4062.83,4.06283,"0HW","20"
"A1","A_d",4801.749,4.801749,"0HW","20"
"A1","B_f",1876.571,1.876571,"0HW","20"
"A1","A_d",3699.078,3.699078,"0HW","20"
"A1","B_f",4784.453,4.784453,"0HW","20"
"A1","A_d",4116.326,4.116326,"0HW","20"
"A1","B_f",5531.833,5.531833,"0HW","20"
"A1","A_d",5293.352,5.293352,"0HW","20"
"A1","B_f",7511.174,7.511174,"0HW","20"
"A1","A_d",3984.68,3.98468,"0HW","20"
"A1","B_f",6512.332,6.512332,"0HW","20"
"A1","A_d",3556.921,3.556921,"0HW","20"
"A1","B_f",4998.465,4.998465,"0HW","20"
"A1","A_d",5588.196,5.588196,"0HW","20"
"A1","B_f",1926.955,1.926955,"0HW","20"
"A1","A_d",3417.213,3.417213,"0HW","20"
"A1","B_f",2007.414,2.007414,"0HW","20"
"A1","A_d",3819.427,3.819427,"0HW","20"
"A1","B_f",2257.287,2.257287,"0HW","20"
"A1","A_d",4452.581,4.452581,"0HW","20"
"A1","B_f",1546.997,1.546997,"0HW","20"
"A1","A_d",3856.938,3.856938,"0HW","20"
"A1","B_f",4777.945,4.777945,"0HW","20"
"A1","A_d",3936.858,3.936858,"0HW","20"
"A1","B_f",965.044,0.965044,"0HW","20"
"A1","A_d",4361.626,4.361626,"0HW","20"
"A1","B_f",2027.168,2.027168,"0HW","20"
"A1","A_d",3446.905,3.446905,"0HW","20"
"A1","B_f",1016.121,1.016121,"0HW","20"
"A1","A_d",2867.931,2.867931,"0HW","20"
"A1","B_f",5019.382,5.019382,"0HW","20"
"A1","A_d",3445.933,3.445933,"0HW","20"
"A1","B_f",1545.26,1.54526,"0HW","20"
"A1","A_d",4059.233,4.059233,"0HW","20"
"A1","B_f",1771.637,1.771637,"0HW","20"
"A1","A_d",4310.728,4.310728,"0HW","20"
"A1","B_f",905.688,0.905688,"0HW","20"
"A1","A_d",4135.797,4.135797,"0HW","20"
"A1","B_f",863.162,0.863162,"0HW","20"
"A1","A_d",4050.813,4.050813,"0HW","20"
"A1","B_f",6134.576,6.134576,"0HW","20"
"A1","A_d",4300.783,4.300783,"0HW","20"
"A1","B_f",5320.383,5.320383,"0HW","20"
"A1","A_d",3166.584,3.166584,"0HW","20"
"A1","B_f",1973.447,1.973447,"0HW","20"
"A1","A_d",3517.364,3.517364,"0HW","20"
"A1","B_f",1774.667,1.774667,"0HW","20"
"A1","A_d",3479.473,3.479473,"0HW","20"
"A1","B_f",1440.28,1.44028,"0HW","20"
"A1","A_d",4456.986,4.456986,"0HW","20"
"A1","B_f",703.391,0.703391,"0HW","20"
"A1","A_d",3207.497,3.207497,"0HW","20"
"A1","B_f",6627.946,6.627946,"0HW","20"
"A1","A_d",3646.657,3.646657,"0HW","20"
"A1","B_f",1620.364,1.620364,"0HW","20"
"A1","A_d",4112.048,4.112048,"0HW","20"
"A1","B_f",5633.371,5.633371,"0HW","20"
"A1","A_d",3874.2,3.8742,"0HW","20"
"A1","B_f",1410.12,1.41012,"0HW","20"
"A1","A_d",6084.709,6.084709,"0HW","20"
"A1","B_f",1960.471,1.960471,"0HW","20"
"A1","A_d",4303.692,4.303692,"0HW","20"
"A1","B_f",1996.791,1.996791,"0HW","20"
"A1","A_d",2886.632,2.886632,"0HW","20"
"A1","B_f",1177.759,1.177759,"0HW","20"
"A1","B_f",1646.814,1.646814,"0HW","20"
"A1","B_f",1878.36,1.87836,"0HW","20"
"A1","B_f",4930.825,4.930825,"0HW","20"
"A1","B_f",5323.075,5.323075,"0HW","20"
"A1","B_f",4515.814,4.515814,"0HW","20"
"A1","B_f",1841.893,1.841893,"0HW","20"
"A1","B_f",843.22,0.84322,"0HW","20"
"A1","B_f",5133.863,5.133863,"0HW","20"
"A1","B_f",1454.356,1.454356,"0HW","20"
"A1","B_f",7148.511,7.148511,"0HW","20"
"A1","B_f",1520.284,1.520284,"0HW","20"
"A1","B_f",1911.909,1.911909,"0HW","20"
"A1","B_f",1350.267,1.350267,"0HW","20"
"A1","B_f",1642.458,1.642458,"0HW","20"
"A1","B_f",4583.571,4.583571,"0HW","20"
"A1","B_f",1706.761,1.706761,"0HW","20"
"A1","B_f",6906.755,6.906755,"0HW","20"
"A1","B_f",1783.978,1.783978,"0HW","20"
"A1","B_f",7619.157,7.619157,"0HW","20"
"A1","B_f",6054.904,6.054904,"0HW","20"
"A1","B_f",2295.055,2.295055,"0HW","20"
"A1","B_f",5173.133,5.173133,"0HW","20"
"A1","B_f",1842.865,1.842865,"0HW","20"
"A1","B_f",1451.428,1.451428,"0HW","20"
"A1","B_f",4810.585,4.810585,"0HW","20"
"A1","B_f",5608.358,5.608358,"0HW","20"
"A1","B_f",1097.468,1.097468,"0HW","20"
"A1","B_f",7894.807,7.894807,"0HW","20"
"A1","B_f",4531.65,4.53165,"0HW","20"
"A1","B_f",4051.739,4.051739,"0HW","20"
"A1","B_f",6679.659,6.679659,"0HW","20"
"A1","B_f",4739.273,4.739273,"0HW","20"
"A1","B_f",846.929,0.846929,"0HW","20"
"A1","B_f",634.8,0.6348,"0HW","20"
"A1","B_f",1498.779,1.498779,"0HW","20"
"A1","B_f",3055.917,3.055917,"0HW","20"
"A1","B_f",2033.123,2.033123,"0HW","20"
"A1","B_f",1017.882,1.017882,"0HW","20"
"A1","B_f",5777.881,5.777881,"0HW","20"
"A1","B_f",4862.981,4.862981,"0HW","20"
"A1","B_f",3080.943,3.080943,"0HW","20"
"A1","B_f",2621.877,2.621877,"0HW","20"
"A1","B_f",4064.758,4.064758,"0HW","20"
"A1","B_f",833.876,0.833876,"0HW","20"
"A1","B_f",7690.721,7.690721,"0HW","20"
"A1","B_f",1750.151,1.750151,"0HW","20"
"A1","B_f",1439.191,1.439191,"0HW","20"
"A1","B_f",1151.617,1.151617,"0HW","20"
"A1","B_f",2496.611,2.496611,"0HW","20"
"A1","B_f",8415.537,8.415537,"0HW","20"
"A1","B_f",4194.7,4.1947,"0HW","20"
"A1","B_f",1672.845,1.672845,"0HW","20"
"A1","B_f",2745.913,2.745913,"0HW","20"
"A1","B_f",2137.579,2.137579,"0HW","20"
"A1","B_f",1739.373,1.739373,"0HW","20"
"A1","B_f",8214.578,8.214578,"0HW","20"
"A1","B_f",810.182,0.810182,"0HW","20"
"A1","B_f",1104.584,1.104584,"0HW","20"
"A1","B_f",7947.432,7.947432,"0HW","20"
"A1","B_f",1886.21,1.88621,"0HW","20"
"A1","B_f",1703.347,1.703347,"0HW","20"
"A1","B_f",1304.733,1.304733,"0HW","20"
"A1","B_f",868.334,0.868334,"0HW","20"
"A1","B_f",6598.8,6.5988,"0HW","20"
"A1","B_f",1311.92,1.31192,"0HW","20"
"A1","B_f",5129.282,5.129282,"0HW","20"
"A1","B_f",6809.313,6.809313,"0HW","20"
"A1","B_f",1439.036,1.439036,"0HW","20"
"A1","B_f",899.736,0.899736,"0HW","20"
"A1","B_f",3089.65,3.08965,"0HW","20"
"A1","B_f",5269.222,5.269222,"0HW","20"
"A1","B_f",1362.316,1.362316,"0HW","20"
"A1","B_f",2460.845,2.460845,"0HW","20"
"A1","B_f",1583.752,1.583752,"0HW","20"
"A1","B_f",1026.424,1.026424,"0HW","20"
"A1","B_f",5017.776,5.017776,"0HW","20"
"A1","B_f",1462.644,1.462644,"0HW","20"
"A1","B_f",4445.413,4.445413,"0HW","20"
"A1","B_f",1059.903,1.059903,"0HW","20"
"A1","B_f",1485.727,1.485727,"0HW","20"
"A1","B_f",4964.49,4.96449,"0HW","20"
"A1","B_f",1493.992,1.493992,"0HW","20"
"A1","B_f",7072.791,7.072791,"0HW","20"
"A1","B_f",6207.134,6.207134,"0HW","20"
"A1","B_f",1808.654,1.808654,"0HW","20"
"A1","B_f",7588.302,7.588302,"0HW","20"
"A1","B_f",1926.606,1.926606,"0HW","20"
"A1","B_f",1751.302,1.751302,"0HW","20"
"A1","B_f",6877.033,6.877033,"0HW","20"
"A1","B_f",4140.445,4.140445,"0HW","20"
"A1","B_f",1452.045,1.452045,"0HW","20"
"A1","B_f",7171.617,7.171617,"0HW","20"
"A1","B_f",6789.459,6.789459,"0HW","20"
"A1","B_f",3520.454,3.520454,"0HW","20"
"A1","B_f",690.867,0.690867,"0HW","20"
"A1","B_f",1684.846,1.684846,"0HW","20"
"A1","B_f",2797.285,2.797285,"0HW","20"
"A1","B_f",1548.154,1.548154,"0HW","20"
"A1","B_f",1267.659,1.267659,"0HW","20"
"A1","B_f",1400.562,1.400562,"0HW","20"
"A1","B_f",1037.703,1.037703,"0HW","20"
"A1","B_f",1990.84,1.99084,"0HW","20"
"A1","B_f",8023.994,8.023994,"0HW","20"
"A1","B_f",3562.178,3.562178,"0HW","20"
"A1","B_f",7912.058,7.912058,"0HW","20"
"A1","B_f",1149.672,1.149672,"0HW","20"
"A1","B_f",5990.71,5.99071,"0HW","20"
"A1","B_f",1857.867,1.857867,"0HW","20"
"A1","B_f",5213.826,5.213826,"0HW","20"
"A1","B_f",1400.562,1.400562,"0HW","20"
"A1","B_f",6196.232,6.196232,"0HW","20"
"A1","B_f",2502.612,2.502612,"0HW","20"
"A1","B_f",6343.837,6.343837,"0HW","20"
"A1","B_f",851.936,0.851936,"0HW","20"
"A1","B_f",5721.345,5.721345,"0HW","20"
"A1","B_f",2082.836,2.082836,"0HW","20"
"A1","B_f",6610.731,6.610731,"0HW","20"
"A1","B_f",6691.714,6.691714,"0HW","20"
"A1","B_f",1662.912,1.662912,"0HW","20"
"A1","B_f",6673.59,6.67359,"0HW","20"
"A1","B_f",1021.176,1.021176,"0HW","20"
"A1","B_f",8636.806,8.636806,"0HW","20"
"A1","B_f",1686.44,1.68644,"0HW","20"
"A1","B_f",1068.318,1.068318,"0HW","20"
"A1","B_f",2382.169,2.382169,"0HW","20"
"A1","B_f",3145.66,3.14566,"0HW","20"
"A1","B_f",2103.372,2.103372,"0HW","20"
"A1","B_f",2048.262,2.048262,"0HW","20"
"A1","B_f",3516.191,3.516191,"0HW","20"
"A1","B_f",1896.507,1.896507,"0HW","20"
"A1","B_f",7653.721,7.653721,"0HW","20"
"A1","B_f",1318.049,1.318049,"0HW","20"
"A1","B_f",4510.01,4.51001,"0HW","20"
"A1","B_f",4936.814,4.936814,"0HW","20"
"A1","B_f",2316.803,2.316803,"0HW","20"
"A1","B_f",3081.088,3.081088,"0HW","20"
"A1","B_f",4881.681,4.881681,"0HW","20"
"A1","B_f",975.428,0.975428,"0HW","20"
"A1","B_f",1064.96,1.06496,"0HW","20"
"A1","B_f",7529.066,7.529066,"0HW","20"
"A1","B_f",1466.619,1.466619,"0HW","20"
"A1","B_f",1058,1.058,"0HW","20"
"A1","B_f",1680.189,1.680189,"0HW","20"
"A1","B_f",1262.527,1.262527,"0HW","20"
"A1","B_f",1064.96,1.06496,"0HW","20"
"A1","B_f",1239.983,1.239983,"0HW","20"
"A1","B_f",750.509,0.750509,"0HW","20"
"A1","B_f",745.421,0.745421,"0HW","20"
"A1","B_f",4178.551,4.178551,"0HW","20"
"A1","B_f",1258.264,1.258264,"0HW","20"
"A1","B_f",1401.201,1.401201,"0HW","20"
"A1","B_f",6491.466,6.491466,"0HW","20"
"A1","B_f",6721.856,6.721856,"0HW","20"
"A1","B_f",6231.539,6.231539,"0HW","20"
"A1","B_f",1704.004,1.704004,"0HW","20"
"A1","B_f",1880.385,1.880385,"0HW","20"
"A1","B_f",1308.674,1.308674,"0HW","20"
"A1","B_f",1870.357,1.870357,"0HW","20"
"A1","B_f",2653.872,2.653872,"0HW","20"
"A1","B_f",1351.924,1.351924,"0HW","20"
"A1","B_f",4032.909,4.032909,"0HW","20"
"A1","B_f",1167.449,1.167449,"0HW","20"
"A1","B_f",1272.594,1.272594,"0HW","20"
"A1","B_f",1245.388,1.245388,"0HW","20"
"A1","B_f",1212.784,1.212784,"0HW","20"
"A1","B_f",1318.049,1.318049,"0HW","20"
"A1","B_f",1468.602,1.468602,"0HW","20"
"A1","B_f",1796.483,1.796483,"0HW","20"
"A1","B_f",4576.923,4.576923,"0HW","20"
"A1","B_f",1119.082,1.119082,"0HW","20"
"A1","B_f",1166.874,1.166874,"0HW","20"
"A1","B_f",863.162,0.863162,"0HW","20"
"A1","B_f",1453.278,1.453278,"0HW","20"
"A1","B_f",5136.783,5.136783,"0HW","20"
"A1","B_f",1008.824,1.008824,"0HW","20"
"A1","B_f",900.233,0.900233,"0HW","20"
"A1","B_f",3158.232,3.158232,"0HW","20"
"A1","B_f",3223.62,3.22362,"0HW","20"
"A1","B_f",994.745,0.994745,"0HW","20"
"A1","B_f",1357.212,1.357212,"0HW","20"
"A1","B_f",2001.606,2.001606,"0HW","20"
"A1","B_f",3720.431,3.720431,"0HW","20"
"A1","B_f",1729.692,1.729692,"0HW","20"
"A1","B_f",1561.402,1.561402,"0HW","20"
"A1","B_f",7105.287,7.105287,"0HW","20"
"A1","B_f",1406.941,1.406941,"0HW","20"
"A1","B_f",1533.48,1.53348,"0HW","20"
"A1","B_f",1572.83,1.57283,"0HW","20"
"A1","B_f",1515.269,1.515269,"0HW","20"
"A1","B_f",1078.953,1.078953,"0HW","20"
"A1","B_f",1123.076,1.123076,"0HW","20"
"A1","B_f",1589.819,1.589819,"0HW","20"
"A1","B_f",1671.64,1.67164,"0HW","20"
"A1","B_f",1756.407,1.756407,"0HW","20"
"A1","B_f",1200.166,1.200166,"0HW","20"
"A1","B_f",1270.305,1.270305,"0HW","20"
"A1","B_f",2273.1,2.2731,"0HW","20"
"A1","B_f",1139.501,1.139501,"0HW","20"
"A1","B_f",5421.298,5.421298,"0HW","20"
"A1","B_f",1328.875,1.328875,"0HW","20"
"A1","B_f",1092.356,1.092356,"0HW","20"
"A1","B_f",2011.202,2.011202,"0HW","20"
"A1","B_f",2367.084,2.367084,"0HW","20"
"A1","B_f",1921.02,1.92102,"0HW","20"
"A1","B_f",5675.339,5.675339,"0HW","20"
"A1","B_f",3249.352,3.249352,"0HW","20"
"A1","B_f",1287.113,1.287113,"0HW","20"
"A1","B_f",2078.64,2.07864,"0HW","20"
"A1","B_f",1109.438,1.109438,"0HW","20"
"A1","B_f",2244.357,2.244357,"0HW","20"
"A1","B_f",7571.378,7.571378,"0HW","20"
"A1","B_f",5113.239,5.113239,"0HW","20"
"A1","B_f",1414.4,1.4144,"0HW","20"
"A1","B_f",1814.586,1.814586,"0HW","20"
"A1","B_f",3000.395,3.000395,"0HW","20"
"A1","B_f",4283.006,4.283006,"0HW","20"
"A1","B_f",7169.744,7.169744,"0HW","20"
"A1","B_f",1197.364,1.197364,"0HW","20"
"A1","B_f",5554.087,5.554087,"0HW","20"
"A1","B_f",6246.072,6.246072,"0HW","20"
"A1","B_f",7167.12,7.16712,"0HW","20"
"A1","B_f",1870.357,1.870357,"0HW","20"
"A1","B_f",6468.872,6.468872,"0HW","20"
"A1","B_f",9290.421,9.290421,"0HW","20"
"A1","B_f",6941.157,6.941157,"0HW","20"
"A1","B_f",883.921,0.883921,"0HW","20"
"A1","B_f",5570.388,5.570388,"0HW","20"
"A1","B_f",1285.372,1.285372,"0HW","20"
"A1","B_f",7627.233,7.627233,"0HW","20"
"A1","B_f",2664.816,2.664816,"0HW","20"
"A1","B_f",787.198,0.787198,"0HW","20"
"A1","B_f",4058.144,4.058144,"0HW","20"
"A1","B_f",1772.395,1.772395,"0HW","20"
"A1","B_f",1415.824,1.415824,"0HW","20"
"A1","B_f",6275.822,6.275822,"0HW","20"
"A1","B_f",1956.356,1.956356,"0HW","20"
"A1","B_f",4784.453,4.784453,"0HW","20"
"A1","B_f",1316.179,1.316179,"0HW","20"
"A1","B_f",856.131,0.856131,"0HW","20"
"A1","B_f",1728.527,1.728527,"0HW","20"
"A1","B_f",4811.935,4.811935,"0HW","20"
"A1","B_f",2261.746,2.261746,"0HW","20"
"A1","B_f",1954.295,1.954295,"0HW","20"
"A1","B_f",3633.857,3.633857,"0HW","20"
"A1","B_f",2365.76,2.36576,"0HW","20"
"A1","B_f",2035.104,2.035104,"0HW","20"
"A1","B_f",1519.4,1.5194,"0HW","20"
"A1","B_f",1616.63,1.61663,"0HW","20"
"A1","B_f",2259.369,2.259369,"0HW","20"
"A1","B_f",2205.213,2.205213,"0HW","20"
"A1","B_f",682.389,0.682389,"0HW","20"
"A1","B_f",1344.285,1.344285,"0HW","20"
"A1","B_f",1184.393,1.184393,"0HW","20"
"A1","B_f",1910.152,1.910152,"0HW","20"
"A1","B_f",1684.979,1.684979,"0HW","20"
"A1","B_f",4375.569,4.375569,"0HW","20"
"A1","B_f",2649.144,2.649144,"0HW","20"
"A1","B_f",1256.127,1.256127,"0HW","20"
"A1","B_f",1197.364,1.197364,"0HW","20"
"A1","B_f",1226.915,1.226915,"0HW","20"
"A1","B_f",1780.586,1.780586,"0HW","20"
"A1","B_f",5576.051,5.576051,"0HW","20"
"A1","B_f",2348.76,2.34876,"0HW","20"
